case_id,qid,property,track,class,subtype,confidence,selection_stratum,analysis_slice,analysis_slice_precise,main_score,diagnostic_only,popularity_bucket,constraint_family,decision_constraint_type_qid,decision_constraint_type_label,decision_constraint_source,classification_rule_family,classification_rule_subfamily,truth_source,truth_token_kind,truth_tokens_preview,decision_branch,local_match_kind,local_match_source,tbox_revision_key,group_key,selected_violation_name,candidate_violation_names,mapped_report_constraint_qid,mapped_report_constraint_label,mapped_report_family,target_constraint_qid,target_constraint_label,target_constraint_selection_reason,target_constraint_selection_confidence,target_constraint_is_changed,target_constraint_is_related_family,compatible_value_overlap_with_report_qids,compatible_property_overlap_with_report_pids,compatible_language_overlap_with_report_langs,compatible_scope_overlap_with_report_values,incompatible_overlap_ignored,value_specific_without_overlap,compatible_overlap_used,compatible_overlap_reason,semantic_changed_qualifier_properties,ignored_changed_qualifier_properties,semantic_added_values,semantic_removed_values,ignored_added_values,ignored_removed_values,qualifier_filter_reason,directional_subtype_precise,set_semantics,set_operation,polarity,polarity_basis,potential_directional_subtype_precise,potential_set_semantics,potential_set_operation,potential_polarity,potential_polarity_basis,potential_directional_subtype_basis,repair_locus_correct,historical_target_well_defined,target_visible_locally,extractor_missed_local_evidence,external_evidence_required,typec_judgment,typea_judgment,typeb_judgment,tbox_judgment,core_recommendation,notes,annotator_id,annotation_timestamp_utc
repair_Q1462_2442788470,Q1462,P1549,A_BOX,TypeC,UNKNOWN_BAD_TARGET_OR_CONTEXT,low,TypeC_UNKNOWN_BAD_TARGET_OR_CONTEXT,diagnostic_ic_u,,FALSE,TRUE,head,Q21503250,,,classifier_rule,diagnostic_unknown,unknown_bad_target_or_context,repair_target.new_value,literal,"[""Sardijn@nl"", ""Sardiniër@nl"", ""Sard@nl"", ""sardi@it"", ""sardos@sc"", ""...(+10)""]",single_value_report_multiple_new_values,,,,ABOX::Q1462::P1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,not_applicable,unclear,bad_target,not_typea,not_typeb,not_tbox,diagnostic,Bad-target/context diagnostic: report is 'Single value' but the historical update creates/adds multiple target values. This does not form a clean external-evidence TypeC case.,chatgpt_typec_example,2026-06-02T12:00:00Z
repair_Q100537367_1295674942,Q100537367,P8726,A_BOX,TypeB,LOCAL_TEXT_DERIVED,high,TypeB_LOCAL_TEXT_DERIVED,main_ic_g_local_text_derived,,TRUE,FALSE,tail,Q21502404,,,local_context,local_evidence,local_text_derived,repair_target.new_value,literal,"[""2007/si/621/made""]",local_text_derived,,FOCUS_DESCRIPTION,,ABOX::Q100537367::P8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,P8726 target deterministically derived from independent local description S.I. number/year pattern; local-derived TypeB confirmed.,1,2026-06-02T10:10:11+00:00
repair_Q14906850_2426562812,Q14906850,P682,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,,TRUE,FALSE,mid,Q21503250,,,classifier_rule,negative_rule_and_local_scan,external_by_elimination,repair_target.new_value,qid,"[""Q14906839"", ""Q14860466"", ""Q14906846"", ""Q14860535"", ""Q14864949"", ""...(+18)""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_QID,,ABOX::Q14906850::P682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,no,yes,external_by_elimination_ok,not_typea,not_typeb,not_tbox,main,"External-by-elimination appears appropriate: no independent local match was recorded for the changed target [""Q14906839"", ""Q14860466"", ""Q14906846"", ""Q14860535"", ""Q14864949"", ""...(+18)""]; P682 repair for 'Collagen, type III, alpha 1' likely needs external/domain/provenance evidence beyond the supplied local graph.",chatgpt_typec_example,2026-06-02T12:00:00Z
repair_Q414547_2425330494,Q414547,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,,TRUE,FALSE,head,Q21502404,Q21502404,format constraint,classifier_rule,format,strip_schembl_prefix,repair_target.new_value,numeric,"[""4603""]",format_normalization,,,,ABOX::Q414547::P2877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q2709763_2444372614,Q2709763,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,,TRUE,FALSE,head,Q21502838,,,local_context,local_evidence,local_selection_confirmed,repair_target.new_value,literal,"[""Haematommataceae""]",local_selection_confirmed,literal_exact_raw,FOCUS_LABEL,,ABOX::Q2709763::P225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q55682184_2297173272,Q55682184,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,high,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,,TRUE,FALSE,tail,Q52004125,Q21502404,format constraint,classifier_rule,format,format_value_pruning,repair_target.new_value,numeric,"[""1051189918""]",format_value_pruning,,,,ABOX::Q55682184::P8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q135516988_2404098460,Q135516988,P5236,A_BOX,TypeA,TARGET_REQUIRED_CLAIM,high,TypeA_TARGET_REQUIRED_CLAIM,main_ic_l_target_required_claim,,TRUE,FALSE,tail,Q21503250,Q21510864,value-requires-statement constraint,classifier_rule,target_required_claim,target_required_claim,repair_target.new_value,qid,"[""Q135516988""]",target_required_claim,,,,ABOX::Q135516988::P5236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,,
repair_Q63897137_2333529722,Q63897137,P7261,A_BOX,TypeA,SET_MEMBERSHIP_REJECTION,medium,TypeA_SET_MEMBERSHIP_REJECTION,main_ic_l_set_membership_rejection,,TRUE,FALSE,mid,Q21510859,Q21510859,one-of constraint,classifier_rule,set_membership,one_of,repair_target.new_value,qid,"[""Q99868032""]",set_membership_rejection,,,,ABOX::Q63897137::P7261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1733505_2443482750,Q1733505,P213,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,,TRUE,FALSE,mid,Q52004125,,,classifier_rule,negative_rule_and_local_scan,external_by_elimination,repair_target.new_value,numeric,"[""0000000529102913""]",external_by_elimination,,,,ABOX::Q1733505::P213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,no,yes,external_by_elimination_ok,not_typea,not_typeb,not_tbox,main,"External-by-elimination appears appropriate: no independent local match was recorded for the changed target [""0000000529102913""]; P213 repair for 'Karl Wüstenhagen' likely needs external/domain/provenance evidence beyond the supplied local graph.",chatgpt_typec_example,2026-06-02T12:00:00Z
repair_Q18205762_2444271422,Q18205762,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,,TRUE,FALSE,head,Q52004125,,,classifier_rule,negative_rule_and_local_scan,external_by_elimination,repair_target.new_value,qid,"[""Q4881614""]",external_by_elimination,,,,ABOX::Q18205762::P735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,no,yes,external_by_elimination_ok,not_typea,not_typeb,not_tbox,main,"External-by-elimination appears appropriate: no independent local match was recorded for the changed target [""Q4881614""]; P735 repair for 'Bekim Dema' likely needs external/domain/provenance evidence beyond the supplied local graph.",chatgpt_typec_example,2026-06-02T12:00:00Z
repair_Q2636110_2425228276,Q2636110,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,,TRUE,FALSE,head,Q21502404,Q21502404,format constraint,classifier_rule,format,strip_schembl_prefix,repair_target.new_value,numeric,"[""141581""]",format_normalization,,,,ABOX::Q2636110::P2877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q21783_2422270906,Q21783,P6671,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,,FALSE,TRUE,head,Q19474404,,,classifier_rule,rule_or_logical,delete_ambiguous,none_expected,none_expected,[],delete_refined,,,,ABOX::Q21783::P6671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q18254725_704618355,Q18254725,P671,A_BOX,TypeC,UNKNOWN_BAD_TARGET_OR_CONTEXT,low,TypeC_UNKNOWN_BAD_TARGET_OR_CONTEXT,diagnostic_ic_u,,FALSE,TRUE,tail,Q21502404,,,classifier_rule,diagnostic_unknown,unknown_bad_target_or_context,repair_target.new_value,literal,"[""MGI:104013"", ""MGI:104012""]",single_value_report_multiple_new_values,,,,ABOX::Q18254725::P671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,not_applicable,unclear,bad_target,not_typea,not_typeb,not_tbox,diagnostic,Bad-target/context diagnostic: report is 'Single value' but the historical update creates/adds multiple target values. This does not form a clean external-evidence TypeC case.,chatgpt_typec_example,2026-06-02T12:00:00Z
repair_Q63896481_2333526281,Q63896481,P7261,A_BOX,TypeA,SET_MEMBERSHIP_REJECTION,medium,TypeA_SET_MEMBERSHIP_REJECTION,main_ic_l_set_membership_rejection,,TRUE,FALSE,mid,Q21510859,Q21510859,one-of constraint,classifier_rule,set_membership,one_of,repair_target.new_value,qid,"[""Q99868032""]",set_membership_rejection,,,,ABOX::Q63896481::P7261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135633158_2404099838,Q135633158,P5236,A_BOX,TypeA,TARGET_REQUIRED_CLAIM,high,TypeA_TARGET_REQUIRED_CLAIM,main_ic_l_target_required_claim,,TRUE,FALSE,mid,Q21503250,Q21510864,value-requires-statement constraint,classifier_rule,target_required_claim,target_required_claim,repair_target.new_value,qid,"[""Q135633158""]",target_required_claim,,,,ABOX::Q135633158::P5236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,,
repair_Q2121419_2311240375,Q2121419,P5838,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,,TRUE,FALSE,head,Q21503250,,,classifier_rule,negative_rule_and_local_scan,external_by_elimination,repair_target.new_value,literal,"[""PC9J18""]",external_by_elimination,,,,ABOX::Q2121419::P5838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,no,yes,external_by_elimination_ok,not_typea,not_typeb,not_tbox,main,"External-by-elimination appears appropriate: no independent local match was recorded for the changed target [""PC9J18""]; P5838 repair for 'The NewZealand Story' likely needs external/domain/provenance evidence beyond the supplied local graph.",chatgpt_typec_example,2026-06-02T12:00:00Z
reform_Q119749395_P21_2442825468,Q119749395,P21,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,,FALSE,TRUE,tail,Q52004125,Q21503250,subject type constraint,no_matching_changed_constraint,tbox_schema_causality,coincidental_schema_change,none_expected,none_expected,[],,,,TBOX::P21::2442825468,TBOX::P21::2442825468,"Type Q|5, Q|729, Q|115537581, Q|15619164, Q|201662, Q|40614, Q|7239, Q|11012, Q|10832, Q|79600797, Q|16521, Q|1285470, Q|26513, Q|2345820, Q|111282474, Q|2593744, Q|168658, Q|15707583, Q|26401003, Q|61002","[""Type Q|5, Q|729, Q|115537581, Q|15619164, Q|201662, Q|40614, Q|7239, Q|11012, Q|10832, Q|79600797, Q|16521, Q|1285470, Q|26513, Q|2345820, Q|111282474, Q|2593744, Q|168658, Q|15707583, Q|26401003, Q|61002""]",Q21503250,type constraint,type,,,no_matching_changed_constraint,low,FALSE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,,,,,,,,,,,,,,,,,,,no,unclear,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,coincidental_or_weak,diagnostic,"Diagnostic coincidental T-box case: changed schema does not select a target constraint matching the Type Q|5, Q|729, Q|115537581, Q|15619164, Q|201662, Q|40614, Q|7239, Q|11012, Q|10832, Q|79600797, Q|16521, Q|1285470, Q|26513, Q|2345820, Q|111282474, Q|2593744, Q|168658, Q|15707583, Q|26401003, Q|61002 report; no causal link is established.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q1026102_2297167189,Q1026102,P8748,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,,TRUE,FALSE,mid,Q52004125,Q21502404,format constraint,classifier_rule,format,rejection_format_invalid,none_expected,none_expected,[],delete_refined,,,,ABOX::Q1026102::P8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q871819_P2659_1488142524,Q871819,P2659,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,,FALSE,TRUE,head,Q21503250,Q21503247,item-requires-statement constraint,no_matching_changed_constraint,tbox_schema_causality,coincidental_schema_change,none_expected,none_expected,[],,,,TBOX::P2659::1488142524,TBOX::P2659::1488142524,Item P|3137,"[""Item P|3137""]",Q21503247,item requires statement constraint,required_statement,,,no_matching_changed_constraint,low,FALSE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,,,,,,,,,,,,,,,,,,,no,unclear,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,coincidental_or_weak,diagnostic,Diagnostic coincidental T-box case: changed schema does not select a target constraint matching the Item P|3137 report; no causal link is established.,chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q22758_2422264431,Q22758,P6671,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,,FALSE,TRUE,head,Q19474404,,,classifier_rule,rule_or_logical,delete_ambiguous,none_expected,none_expected,[],delete_refined,,,,ABOX::Q22758::P6671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q5332578_2086433858,Q5332578,P3795,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,,TRUE,FALSE,head,Q19474404,Q21502404,format constraint,classifier_rule,format,strip_trailing_slash,repair_target.new_value,literal,"[""ECHADE""]",format_normalization,,,,ABOX::Q5332578::P3795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q220090_2446235130,Q220090,P395,A_BOX,TypeC,UNKNOWN_FORMAT_PRUNING_RETAINED_UNVERIFIED,low,TypeC_UNKNOWN_FORMAT_PRUNING_RETAINED_UNVERIFIED,diagnostic_ic_u,,FALSE,TRUE,head,Q21502404,,,classifier_rule,diagnostic_unknown,unknown_format_pruning_retained_unverified,repair_target.new_value,literal,"[""M"", ""MU""]",unknown_format_pruning_retained_unverified,,,,ABOX::Q220090::P395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,unclear,partial,no,maybe,unknown_or_incomplete,not_typea,not_typeb,not_tbox,diagnostic,"Diagnostic format-pruning case: removed values look format-invalid, but retained values were not verified against the format rule. Keep outside main score unless manual/regex evidence confirms the retained set.",chatgpt_typec_example,2026-06-02T12:00:00Z
repair_Q117320046_2446824475,Q117320046,P373,A_BOX,TypeB,LOCAL_TEXT_CONFIRMED,high,TypeB_LOCAL_TEXT_CONFIRMED,main_ic_g_local_text_confirmed,,TRUE,FALSE,mid,Q21502838,,,local_context,local_evidence,local_text_raw,repair_target.new_value,literal,"[""Gavansky Residential Complex for Workers""]",local_match,literal_exact_raw,NEIGHBOR_LABEL,,ABOX::Q117320046::P373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q28170070_2442333753,Q28170070,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,,FALSE,TRUE,mid,Q21510851,,,classifier_rule,rule_or_logical,delete_ambiguous,none_expected,none_expected,[],delete_refined,,,,ABOX::Q28170070::P17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135514464_2404101043,Q135514464,P5236,A_BOX,TypeA,TARGET_REQUIRED_CLAIM,high,TypeA_TARGET_REQUIRED_CLAIM,main_ic_l_target_required_claim,,TRUE,FALSE,tail,Q21503250,Q21510864,value-requires-statement constraint,classifier_rule,target_required_claim,target_required_claim,repair_target.new_value,qid,"[""Q135514464""]",target_required_claim,,,,ABOX::Q135514464::P5236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,,
repair_Q2917788_2444349622,Q2917788,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,,TRUE,FALSE,head,Q21502838,,,local_context,local_evidence,local_selection_confirmed,repair_target.new_value,literal,"[""Osteobrama belangeri""]",local_selection_confirmed,literal_exact_raw,FOCUS_LABEL,,ABOX::Q2917788::P225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q67192867_2086453916,Q67192867,P3795,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,,TRUE,FALSE,mid,Q19474404,Q21502404,format constraint,classifier_rule,format,strip_trailing_slash,repair_target.new_value,literal,"[""glecor""]",format_normalization,,,,ABOX::Q67192867::P3795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,not_applicable,no,not_typec,clean_rule_or_format,not_typeb,not_tbox,main,,1,2026-06-02T10:10:11+00:00
reform_Q6566190_P910_2444366220,Q6566190,P910,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,,FALSE,TRUE,head,Q52060874,Q19474404,single-value constraint,no_matching_changed_constraint,tbox_schema_causality,coincidental_schema_change,none_expected,none_expected,[],,,,TBOX::P910::2444366220,TBOX::P910::2444366220,Single value,"[""Single value""]",Q19474404,single-value constraint,single_value,,,no_matching_changed_constraint,low,FALSE,FALSE,,,,,,FALSE,TRUE,family_specific_semantic_qualifier_changed,,,,,,,,,,,,,,,,,,,no,unclear,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,coincidental_or_weak,diagnostic,"Diagnostic coincidental/weak T-box case: some compatible overlap is recorded, but no changed target constraint was selected for the Single value report. Keep diagnostic.",chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q2326494_2441312347,Q2326494,P31,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,,TRUE,FALSE,mid,Q21510851,,,classifier_rule,negative_rule_and_local_scan,external_by_elimination,repair_target.new_value,qid,"[""Q1573906""]",external_by_elimination,,,,ABOX::Q2326494::P31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,no,yes,external_by_elimination_ok,not_typea,not_typeb,not_tbox,main,"External-by-elimination appears appropriate: no independent local match was recorded for the changed target [""Q1573906""]; P31 repair for 'Hung Up Promo Tour' likely needs external/domain/provenance evidence beyond the supplied local graph.",chatgpt_typec_example,2026-06-02T12:00:00Z
repair_Q67411422_2333813782,Q67411422,P7261,A_BOX,TypeA,SET_MEMBERSHIP_REJECTION,medium,TypeA_SET_MEMBERSHIP_REJECTION,main_ic_l_set_membership_rejection,,TRUE,FALSE,mid,Q21510859,Q21510859,one-of constraint,classifier_rule,set_membership,one_of,repair_target.new_value,qid,"[""Q99868032""]",set_membership_rejection,,,,ABOX::Q67411422::P7261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q575874_2445923132,Q575874,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,,TRUE,FALSE,head,Q21502838,,,local_context,local_evidence,local_selection_confirmed,repair_target.new_value,literal,"[""Didymiaceae""]",local_selection_confirmed,literal_exact_raw,FOCUS_LABEL,,ABOX::Q575874::P225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q2332808_2309914266,Q2332808,P5838,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,,TRUE,FALSE,head,Q21503250,,,classifier_rule,negative_rule_and_local_scan,external_by_elimination,repair_target.new_value,literal,"[""FFJJ01""]",external_by_elimination,,,,ABOX::Q2332808::P5838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,no,yes,external_by_elimination_ok,not_typea,not_typeb,not_tbox,main,"External-by-elimination appears appropriate: no independent local match was recorded for the changed target [""FFJJ01""]; P5838 repair for 'Metal Max' likely needs external/domain/provenance evidence beyond the supplied local graph.",chatgpt_typec_example,2026-06-02T12:00:00Z
reform_Q3540477_P31_2442828050,Q3540477,P31,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,,FALSE,TRUE,tail,Q21510851,Q21510864,value-requires-statement constraint,no_matching_changed_constraint,tbox_schema_causality,coincidental_schema_change,none_expected,none_expected,[],,,,TBOX::P31::2442828050,TBOX::P31::2442828050,Target required claim P|279,"[""Target required claim P|279""]",Q21510864,value requires statement constraint,value_required_statement,,,no_matching_changed_constraint,low,FALSE,FALSE,,,,,,FALSE,FALSE,no_type_compatible_overlap,,,,,,,,,,,,,,,,,,,no,unclear,unclear,not_applicable,not_applicable,not_typec,not_typea,not_typeb,coincidental_or_weak,diagnostic,Diagnostic coincidental T-box case: changed schema does not select a target constraint matching the Target required claim P|279 report; no causal link is established.,chatgpt_tbox_example,2026-06-02T12:30:00Z
repair_Q321749_2444524922,Q321749,P227,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,,TRUE,FALSE,head,Q52004125,,,local_context,local_evidence,local_selection_confirmed,repair_target.new_value,literal,"[""6014425-7""]",local_selection_confirmed,literal_exact_raw,FOCUS_NON_TARGET_PROPERTY_TEXT,,ABOX::Q321749::P227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
repair_Q119112_2442434378,Q119112,P7902,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,,TRUE,FALSE,head,Q52004125,,,local_context,local_evidence,local_selection_confirmed,repair_target.new_value,numeric,"[""119371456""]",local_selection_confirmed,literal_exact_raw,FOCUS_NON_TARGET_PROPERTY_TEXT,,ABOX::Q119112::P7902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,no,no,not_typec,not_typea,local_derived_confirmed,not_tbox,main,,1,2026-06-02T10:10:11+00:00
