case_id,qid,property,track,class,subtype,confidence,selection_stratum,analysis_slice,main_score,diagnostic_only,popularity_bucket,constraint_family,truth_source,truth_token_kind,truth_tokens_preview,decision_branch,local_match_kind,local_match_source,tbox_revision_key,group_key,repair_locus_correct,historical_target_well_defined,target_visible_locally,extractor_missed_local_evidence,external_evidence_required,typec_judgment,typea_judgment,typeb_judgment,tbox_judgment,core_recommendation,notes,annotator_id,annotation_timestamp_utc
repair_Q55681940_2297183176,Q55681940,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q52004125,repair_target.new_value,numeric,"[""1051148871""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q55681940::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4272898_2442334771,Q4272898,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,mid,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q4272898::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100546769_1295708986,Q100546769,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""2010/si/522/made""]",external_by_elimination,,,,ABOX::Q100546769::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55676663_2297173046,Q55676663,P8748,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q55676663::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q7445340_2442985680,Q7445340,P467,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21503250,repair_target.new_value,qid,"[""Q5440282""]",external_by_elimination,,,,ABOX::Q7445340::P467,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q708955_2442918673,Q708955,P40,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,head,Q21502838,repair_target.new_value,qid,"[""Q94888871""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q708955::P40,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q123254286_2166590822,Q123254286,P6425,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q123254286::P6425,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55682260_2297186727,Q55682260,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q52004125,repair_target.new_value,numeric,"[""1051201063""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q55682260::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q12960793_2442773228,Q12960793,P276,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,head,Q21510865,none_expected,none_expected,[],delete_refined,,,,ABOX::Q12960793::P276,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1905223_2297178941,Q1905223,P8748,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q1905223::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q18417637_2396249275,Q18417637,P18,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q18417637::P18,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100545012_1295686192,Q100545012,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""2010/si/152/made""]",external_by_elimination,,,,ABOX::Q100545012::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55682413_2297176536,Q55682413,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q52004125,repair_target.new_value,numeric,"[""1051211441""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q55682413::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q91307564_2443597767,Q91307564,P4404,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q91307564::P4404,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q58187864_2443601238,Q58187864,P4404,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q58187864::P4404,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2601832_2425228035,Q2601832,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""34025""]",external_by_elimination,,,,ABOX::Q2601832::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q123259559_2166602205,Q123259559,P6425,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q123259559::P6425,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2858697_2441312385,Q2858697,P31,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_UNKNOWN_OR_SPARSE_DIAGNOSTIC,main_ic_e_elim,TRUE,FALSE,tail,Q21510851,repair_target.new_value,qid,"[""Q1573906""]",external_by_elimination,,,,ABOX::Q2858697::P31,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q59718637_2439015594,Q59718637,P402,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q19474404,repair_target.new_value,numeric,"[""6532192""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q59718637::P402,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100543346_1295688257,Q100543346,P8726,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""2016/si/364/made""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q100543346::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135505353_2404101727,Q135505353,P5236,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21503250,repair_target.new_value,qid,"[""Q135505353""]",external_by_elimination,,,,ABOX::Q135505353::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3868794_2425326129,Q3868794,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""123392""]",external_by_elimination,,,,ABOX::Q3868794::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55682141_2297173251,Q55682141,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q52004125,repair_target.new_value,numeric,"[""1051180589""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q55682141::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4875600_2437044169,Q4875600,P9182,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q21503250,none_expected,none_expected,[],delete_refined,,,,ABOX::Q4875600::P9182,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q15367015_2086441053,Q15367015,P3795,A_BOX,TypeB,LOCAL_TEXT,medium,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q19474404,repair_target.new_value,literal,"[""CERFAL""]",local_match,literal_boundary,FOCUS_TEXT,,ABOX::Q15367015::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q18967000_P2249_2265468275,Q18967000,P2249,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,mid,Q21502410,none_expected,none_expected,[],,,,TBOX::P2249::2265468275,TBOX::P2249::2265468275,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3352333_2441312499,Q3352333,P31,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_UNKNOWN_OR_SPARSE_DIAGNOSTIC,main_ic_e_elim,TRUE,FALSE,tail,Q21510851,repair_target.new_value,qid,"[""Q1573906""]",external_by_elimination,,,,ABOX::Q3352333::P31,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q104929_2297199416,Q104929,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q52004125,repair_target.new_value,numeric,"[""120617218""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q104929::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q121484248_2445278059,Q121484248,P225,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q21502838,repair_target.new_value,literal,"[""Cinetochilides""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q121484248::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q56754135_P9743_2445503718,Q56754135,P9743,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,head,Q21503250,none_expected,none_expected,[],,,,TBOX::P9743::2445503718,TBOX::P9743::2445503718,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q20876514_2440875090,Q20876514,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q20876514::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q12758849_2442331064,Q12758849,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,mid,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q12758849::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q420360_2425333799,Q420360,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""5653""]",external_by_elimination,,,,ABOX::Q420360::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1511940_2297171775,Q1511940,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q52004125,repair_target.new_value,literal,"[""112076274X""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q1511940::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q7902041_2442775002,Q7902041,P276,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,head,Q21510865,none_expected,none_expected,[],delete_refined,,,,ABOX::Q7902041::P276,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q15372062_2086441307,Q15372062,P3795,A_BOX,TypeB,LOCAL_TEXT,medium,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q19474404,repair_target.new_value,literal,"[""TEUORI""]",local_match,literal_boundary,FOCUS_TEXT,,ABOX::Q15372062::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q55846055_P282_1707966882,Q55846055,P282,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,mid,Q21510865,none_expected,none_expected,[],,,,TBOX::P282::1707966882,TBOX::P282::1707966882,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q347392_2425324589,Q347392,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""123241""]",external_by_elimination,,,,ABOX::Q347392::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q28497346_2442333932,Q28497346,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,mid,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q28497346::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q15526684_2086443702,Q15526684,P3795,A_BOX,TypeB,LOCAL_TEXT,medium,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q19474404,repair_target.new_value,literal,"[""VICHYB""]",local_match,literal_boundary,FOCUS_TEXT,,ABOX::Q15526684::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q30922055_2442334217,Q30922055,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,tail,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q30922055::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3104190_2440871321,Q3104190,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,head,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q3104190::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q108678881_2444215316,Q108678881,P658,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q52004125,repair_target.new_value,qid,"[""Q137465497"", ""Q137465619"", ""Q137465620"", ""Q137465621"", ""Q137465622"", ""...(+7)""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q108678881::P658,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q17318889_2440870240,Q17318889,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,head,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q17318889::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137342501_2441082627,Q137342501,P178,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,mid,Q21503250,none_expected,none_expected,[],delete_refined,,,,ABOX::Q137342501::P178,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q423292_2425335378,Q423292,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""436689""]",external_by_elimination,,,,ABOX::Q423292::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q106580688_2442329607,Q106580688,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,tail,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q106580688::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1238066_2297176043,Q1238066,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q52004125,repair_target.new_value,literal,"[""105121615X""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q1238066::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q206032_2439351830,Q206032,P1399,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,head,Q21510865,none_expected,none_expected,[],delete_refined,,,,ABOX::Q206032::P1399,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q137195576_P856_2446852358,Q137195576,P856,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,mid,Q21502404,none_expected,none_expected,[],,,,TBOX::P856::2446852358,TBOX::P856::2446852358,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q116812576_2442772184,Q116812576,P276,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,tail,Q21510865,none_expected,none_expected,[],delete_refined,,,,ABOX::Q116812576::P276,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q37577_P9983_1512158453,Q37577,P9983,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,head,Q19474404,none_expected,none_expected,[],,,,TBOX::P9983::1512158453,TBOX::P9983::1512158453,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q11264166_2426348401,Q11264166,P1560,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,head,Q21510862,none_expected,none_expected,[],delete_refined,,,,ABOX::Q11264166::P1560,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135919764_2442323860,Q135919764,P131,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,tail,Q21502838,none_expected,none_expected,[],delete_refined,,,,ABOX::Q135919764::P131,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q24175770_2297184533,Q24175770,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q52004125,repair_target.new_value,numeric,"[""1137884746""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q24175770::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q12105584_2442772907,Q12105584,P276,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,head,Q21510865,none_expected,none_expected,[],delete_refined,,,,ABOX::Q12105584::P276,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q999813_2425736875,Q999813,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""74649""]",external_by_elimination,,,,ABOX::Q999813::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q902204_2425734878,Q902204,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""5941""]",external_by_elimination,,,,ABOX::Q902204::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q18967044_P2249_2265468275,Q18967044,P2249,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,mid,Q21502410,none_expected,none_expected,[],,,,TBOX::P2249::2265468275,TBOX::P2249::2265468275,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q721001_2311223818,Q721001,P5838,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21503250,repair_target.new_value,literal,"[""MB8E8P"", ""MB8J8P"", ""MB8P8P""]",external_by_elimination,literal_exact,FOCUS_TEXT,,ABOX::Q721001::P5838,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q2929674_P282_1713906839,Q2929674,P282,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,head,Q21510865,none_expected,none_expected,[],,,,TBOX::P282::1713906839,TBOX::P282::1713906839,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q97234486_2442337959,Q97234486,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,head,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q97234486::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q136796116_P856_2446852358,Q136796116,P856,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,tail,Q21502404,none_expected,none_expected,[],,,,TBOX::P856::2446852358,TBOX::P856::2446852358,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q412316_2425329425,Q412316,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""9654""]",external_by_elimination,,,,ABOX::Q412316::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q85465319_P1329_2444559414,Q85465319,P1329,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,mid,Q21502404,none_expected,none_expected,[],,,,TBOX::P1329::2444559414,TBOX::P1329::2444559414,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
